AUSTRALIA	AUSTRIA	BELGIUM	CANADA	DENMARK	FINLAND	FRANCE	GERMANY	HONG KONG	IRELAND	ISRAEL	ITALY	JAPAN	NETHERLANDS	NEW ZEALAND	NORWAY	PORTUGAL	SINGAPORE	SPAIN	SWEDEN	SWITZERLAND	UNITED KINGDOM	USA	BRAZIL	CHILE	CHINA	COLOMBIA	CZECH REPUBLIC	EGYPT	GREECE	HUNGARY	INDIA	INDONESIA	KOREA	MALAYSIA	MEXICO	PERU	PHILIPPINES	POLAND	RUSSIA	SOUTH AFRICA	TAIWAN	THAILAND	TURKEY	ARGENTINA	JORDAN	MOROCCO	PAKISTAN	BAHRAIN	KUWAIT	OMAN	QATAR	UNITED ARAB EMIRATES
4369.105	2842.116	8519.6	4583.634	9651.85	1131.296	5708.977	1866.382	33880.547	719.791	391.44	3741.159	1747.128	5817.556	335.254	7481.147	331.112	3004.358	7362.075	24456.436	2365.976	7965.812	4068.632	32374.742	6359.512	44.552	2905.783	517.672	2774.987	2057.187	1774.534	550.554	2807.416	504.073	504.611	28010.148	1327.439	568.913	2256.985	1136.074	788.217	345.423	494.572	1457517.25	21948298	934.95	407.171	839.878	996.151	816.255	920.518	829.715	639.492
4381.377	2888.35	8530.646	4618.485	9777.792	1127.685	5722.707	1875.366	34309.164	726.294	391.948	3751.778	1748.983	5851.062	334.097	7511.312	337.697	3002.622	7360.528	24657.58	2359.34	7991.031	4086.779	32982.141	6395.49	45.28	2937.374	524.203	2777.334	2194.761	1774.534	550.554	2804.046	507.254	504.707	28282.6	1339.455	572.007	2304.186	1157.664	804.996	349.041	498.129	1467916.875	22205080	931.949	404.362	832.04	967.738	806.916	901.063	790.631	639.672
4412.497	2898.08	8516.683	4628.669	9761.316	1132.403	5720.729	1875.093	34410.887	723.032	395.149	3755.361	1726.924	5849.274	333.066	7594.391	335.596	2998.082	7363.732	24826.441	2360.153	8030.785	4092.567	32967.867	6427.152	45.405	2961.219	529.025	2818.512	2215.796	1821.109	556.896	2890.005	509.108	504.876	28549.547	1356.835	578.125	2364.413	1159.251	801.312	348.133	498.249	1500952.875	22225244	952.155	412.541	854.85	953.253	806.916	910.651	812.847	671.356
4410.375	2928.524	8576.144	4591.674	9740.789	1134.669	5736.217	1871.688	34580.727	731.145	395.553	3740.758	1746.557	5850.801	331.403	7687.757	335.189	2998.069	7367.521	24940.098	2368.638	8035.264	4099.902	32857.109	6434.27	45.696	2998.633	529.561	2854.31	2215.796	1880.151	556.267	2988.812	511.066	504.997	28797.691	1360.256	582.065	2370.225	1189.969	811.278	348.994	497.142	1526262.5	22007122	952.155	412.536	870.171	953.253	806.916	910.651	812.847	671.356
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
4436.029	2906.905	8588.892	4575.989	9858.637	1143.611	5738.182	1878.246	34725.316	733.948	397.68	3752.733	1772.515	5897.471	330.618	7686.782	335.538	3016.241	7395.312	25181.604	2372.769	8022.046	4093.559	33044.777	6443.724	46.194	2998.633	537.306	2865.873	2269.695	1868.085	561.098	3061.306	512.775	505.555	29230.16	1331.884	586.151	2361.377	1189.359	819.913	347.684	492.454	1514839.375	21972130	936.206	413.372	878.563	965.943	866.811	917.202	811.149	700.925
4428.358	2905.379	8567.59	4585.132	9855.369	1147.907	5747.099	1880.815	34757.23	732.376	395.683	3762.645	1772.515	5918.237	328.119	7588.769	336.031	2988.108	7398.748	25255.148	2371.968	8021.728	4068.245	32425.09	6419.035	46.539	2981.969	534.624	2857.898	2252.104	1862.915	558.57	3041.286	508.853	506.47	29230.16	1310.733	593.696	2345.137	1170.465	819.913	345.087	489.401	1512218.625	21793786	934.295	411.685	881.607	963.172	845.081	911.77	818.371	717.622
4445.189	2923.148	8614.404	4589.77	9910.727	1138.757	5798.607	1886.119	34378.176	726.929	397.466	3756.319	1767.829	5940.696	332.08	7694.082	337.245	2980.13	7411.682	25334.768	2374.908	8059.507	4091.77	32642.373	6415.856	45.882	2969.45	534.135	2836.469	2281.165	1838.292	554.99	2960.767	498.597	505.255	29239.992	1320.702	594.032	2334.345	1182.344	816.779	340.473	482.197	1510551.75	21761734	935.195	414.998	892.184	964.511	853.04	914.227	825.444	716.089
4466.251	2933.017	8616.191	4608.3	9875.315	1134.562	5796.506	1889.567	34625.352	730.379	397.013	3724.807	1760.99	5968.721	332.87	7816.997	336.991	2987.544	7381.9	25530.119	2363.252	8037.269	4082.818	32460.451	6432.249	46.491	2990.615	537.058	2833.693	2296.29	1836.255	554.398	2976.021	500.778	506.794	28815.998	1309.469	596.701	2370.822	1203.908	826.215	339.288	488.975	1511898.25	21657216	926.813	423.637	892.184	946.109	853.04	917.437	813.201	715.782
4471.326	2914.268	8653.979	4648.267	9857.001	1139.465	5822.853	1897.601	34696.324	737.079	396.505	3718.79	1771.559	5969.014	332.379	7888.515	338.152	2996.347	7414.213	25713.912	2369.466	8098.134	4088.644	32559.172	6448.219	46.646	3010.729	536.305	2841.649	2296.29	1846.764	558.808	2993.074	505.013	508.047	28941.666	1302.947	601.621	2376.939	1191.834	829.04	340.417	489.821	1465398.125	21657216	926.813	426.494	901.516	946.109	853.04	917.437	813.201	715.782
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
4522.415	2901.379	8594.348	4626.312	9929.98	1136.984	5764.34	1880.056	35029.977	733.369	394.982	3672.395	1775.497	5940.323	339.836	7897.11	337.612	3004.709	7336.746	25541.348	2350.155	8013.242	4083.662	32584.832	6430.225	47.173	3021.264	536.864	2814.357	2334.362	1860.197	563.461	2990.553	509.877	509.307	28842.889	1315.239	596.933	2407.089	1196.481	837.335	342.826	490.841	1444902.625	21851018	938.734	432.366	906.735	932.173	791.25	915.412	786.578	734.393
4519.153	2893.519	8543.095	4613.543	9971.822	1124.484	5749.96	1872.855	35003.125	726.203	394.273	3648.256	1784.289	5906.009	344.362	7872.128	336.388	3018.388	7295.094	25458.484	2348.969	7966.235	4058.554	31947.1	6425.301	47.181	3057.05	531.006	2780.18	2325.069	1845.932	564.051	3035.02	510.749	511.372	28437.66	1310.773	593.257	2369.022	1178.4	823.668	344.939	487.231	1412427.125	21526148	952.291	439.841	912.94	926.988	790.306	927.607	802.055	737.655
4524.032	2906.736	8545.553	4679.663	9775.041	1128.863	5781.869	1879.753	34821.289	723.208	390.168	3671.878	1804.029	5914.538	344.749	7994.744	339.584	3022.94	7311.452	25628.133	2351.63	8001.79	4091.134	32597.947	6479.774	46.883	3094.022	523.792	2789.638	2327.827	1848.907	570.07	3022.35	510.543	512.274	28694.662	1366.461	593.454	2370.247	1161.65	825.441	347.465	484.635	1436529.875	21733906	938.784	440.701	913.344	938.351	798.752	1083.395	799.501	761.045
4546.139	2939.802	8613.157	4686.864	9820.885	1164.306	5842.133	1901.511	34973.047	734.466	385.622	3717.879	1820.608	5953.119	345.08	8072.999	342.21	3030.27	7351.02	25875.389	2367.024	8068.919	4083.386	32754.721	6467.271	47.588	3067.807	525.83	2815.212	2312.575	1857.994	575.322	3022.35	512.056	509.006	28803.412	1367.253	592.147	2400.206	1198.471	840.294	350.518	487.793	1453063.75	21712302	925.062	436.326	920.096	944.063	798.752	1082.706	807.295	773.333
4557.471	2962.303	8550.912	4650.206	9882.698	1160.26	5823.954	1897.62	34867.344	738.634	385.257	3689.192	1823.74	5922.84	347.274	7997.282	341.018	3047.17	7343.366	25685.566	2364.939	8004.083	4068.566	32611.643	6442.956	47.423	3070.492	523.5	2815.938	2312.575	1869.18	574.464	3022.35	520.472	508.463	28892.74	1353.787	596.861	2403.815	1204.639	830.407	354.119	491.884	1449171.25	21580682	925.062	440.94	912.282	944.063	798.752	1082.706	807.295	773.333
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
4604.426	2951.493	8576.188	4697.456	9978.626	1165.896	5860.266	1914.117	35328.414	740.628	388.971	3721.181	1850.212	5953.509	348.083	8058.602	342.48	3062.638	7382.255	26156.895	2380.285	8077.439	4076.129	33353.691	6441.439	48.412	3123.868	529.817	2821.183	2342.529	1867.017	589.85	3043.29	529.348	508.976	29373.711	1378.226	595.698	2446.933	1220.902	847.061	356.891	497.133	1499099.25	22034466	937.419	441.155	921.197	958.216	830.95	894.116	821.425	808.575
4590.707	2956.262	8567.624	4682.182	9960.039	1154.511	5807.356	1912.482	35395.133	734.507	391.916	3698.968	1844.386	5902.429	351.331	7896.997	342.147	3041.467	7371.06	25908.359	2372.578	8048.802	4100.828	33437.012	6459.174	48.764	3161.55	529.911	2836.259	2336.864	1862.149	594.059	3036.693	532.875	511.354	29554.725	1390.201	595.912	2446.851	1217.887	839.825	356.914	504.189	1512218.375	22382964	941.853	452.237	927.145	965.675	845.675	896.88	820.855	811.511
4633.249	2952.889	8582.04	4735.306	10054.838	1161.242	5826.403	1917.231	35395.133	734.65	390.914	3737.707	1843.784	5904.326	354.185	7991.312	344.166	3057.858	7384.103	26080.893	2384.069	8103.35	4118.858	33720.824	6444.705	48.764	3136.209	530.854	2849.497	2372.624	1860.061	598.129	3086.498	533.407	517.452	29905.32	1422.283	595.866	2427.022	1239.86	837.543	356.914	525.748	1509363.25	23343956	936.214	454.727	927.903	972.69	859.802	889.782	833.184	820.897
4663.598	2976.122	8591.958	4751.835	10151.733	1165.09	5831.282	1918.864	36164.133	734.417	389.809	3731.816	1876.646	5914.405	355.963	8081.495	343.249	3059.655	7373.684	25987.869	2387.433	8103.554	4111.717	33859.574	6446.992	50.034	3093.475	533.596	2911.322	2425.886	1905.773	598.129	3103.046	536.299	516.151	29951.908	1440.128	600.025	2448.314	1249.176	830.23	362.019	525.748	1492170.125	23506030	938.527	450.62	928.149	975.323	859.802	890.544	834.835	817.839
4661.196	2954.017	8571.406	4710.896	10128.719	1159.885	5785.789	1895.292	36219.492	726.145	389.58	3696.307	1885.702	5900.632	358.944	8050.224	345.1	3072.116	7314.391	25862.244	2388.597	8083.132	4070.744	33567.336	6412.087	49.866	3010.355	533.52	2941.549	2425.886	1918.024	589.196	3122.207	537.827	518.505	29329.793	1441.384	597.632	2486.696	1273.475	831.292	363.539	527.758	1512780.75	23037260	938.527	453.375	951.404	975.323	859.802	890.544	834.835	817.839
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
4625.124	2963.768	8532.482	4728.419	10111.066	1157.594	5800.497	1909.84	36253.059	728.061	383.554	3745.122	1877.343	5908.46	356.251	8163.657	344.914	3065.982	7320.4	25929.506	2389.55	8132.74	4073.387	33238.902	6371.564	49.803	2992.772	529.667	2939.684	2403.329	1929.084	592.915	3122.207	533.386	517.562	29420.707	1459.798	593.67	2485.258	1286.591	830.393	363.636	516.05	1467145.125	23799792	950.281	461.955	953.182	976.62	880.658	889.714	826.75	807.172
4666.659	2960.445	8415.677	4678.038	10052.609	1175.109	5711.532	1880.111	36197.797	718.205	381.205	3665.274	1870.256	5804.538	354.016	8140.895	343.271	3074.691	7228.274	25687.059	2366.266	8062.732	4042.709	32684.102	6292.847	49.982	3040.274	520.425	2892.037	2406.645	1935.511	592.915	3123.386	527.759	517.562	29129.449	1427.957	595.595	2470.737	1291.865	835.45	361.15	513.973	1456831.25	23625786	950.281	461.955	953.182	975.895	898.337	889.714	838.934	795.346
4620.76	2940.118	8417.052	4672.901	9922.728	1164.126	5679.803	1877.491	35915.402	716.009	381.106	3668.724	1840.57	5798.605	355.376	8034.352	342.513	3066.036	7184.205	25755.117	2359.777	8042.331	4046.837	32800.129	6309.804	49.075	3054.211	521.278	2862.681	2411.624	1952.684	576.371	3155.429	525.582	517.687	28959.664	1441.244	595.288	2487.373	1301.815	832.887	363.018	510.837	1444310.25	23930086	934.382	461.955	953.182	973.848	886.833	881.072	836.334	764.831
4615.821	2953.299	8429.508	4706.79	9922.728	1167.374	5697.058	1883.167	36111.113	718.961	381.335	3659.969	1842.748	5800.35	352.619	8034.352	343.573	3067.818	7187.993	25803.852	2368.888	8080.613	4050.336	32675.734	6335.205	49.447	3054.211	517.741	2855.127	2356.547	1948.587	567.742	3180.805	533.406	513.799	28959.664	1441.244	595.288	2501.231	1281.309	832.041	365.528	510.837	1422307.25	23930086	927.63	465.642	953.377	971.312	886.833	877.738	841.217	762.629
4615.821	2953.299	8429.508	4706.79	9922.728	1167.374	5697.058	1883.167	36111.113	718.961	381.335	3659.969	1843.612	5800.35	352.619	8034.352	343.573	3067.818	7187.993	25803.852	2368.888	8080.613	4050.336	32675.734	6335.205	49.453	3054.211	519.645	2855.127	2356.547	1955.134	567.742	3180.805	545.341	514.856	28959.664	1441.244	595.288	2501.231	1291.428	832.041	370.958	510.837	1430889.875	23930086	927.63	462.358	956.591	971.312	886.833	877.738	841.217	762.629
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
4615.821	2953.299	8429.508	4729.158	9922.728	1167.374	5697.058	1883.167	36111.113	718.961	384.493	3659.969	1818.624	5800.35	352.619	8034.352	343.573	3074.676	7187.993	25803.852	2368.888	8080.613	4038.449	33075.426	6335.026	49.471	3045.005	519.645	2855.127	2227.58	1955.134	584.461	3187.989	541.204	515.522	29372.287	1493.772	594.39	2501.231	1313.287	832.041	373.313	516.153	1418198.25	24795386	918.396	458.872	968.793	971.628	876.867	873.507	871.404	713.228
4681.31	2969.792	8442.722	4788.541	9973.068	1164.946	5689.234	1878.099	36371.016	714.613	385.261	3647.141	1841.541	5779.063	351.014	8171.898	342.815	3084.385	7169.9	25766.246	2356.093	8097.717	4107.588	34143.434	6408.968	51.007	3055.412	518.188	2856.072	2182.318	1959.875	597.539	3263.896	542.682	516.127	29664.314	1545.684	594.921	2542.811	1332.404	844.023	372.18	518.19	1456551.75	25362182	906.499	459.622	960.174	971.811	867.146	868.633	846.159	701.551
4710.765	3019.799	8506.857	4802.244	9948.157	1176.797	5758.26	1906.822	36701.891	717.098	385.401	3700.345	1850.045	5871.756	348.412	8227.035	344.674	3124.959	7253.482	26040.873	2382.48	8166.857	4116.055	34525.285	6406.957	51.816	3048.75	523.223	2884.31	2216.893	1999.472	599.958	3372.903	547.355	519.719	29877.426	1579.767	596.188	2539.35	1344.111	844.833	375.686	518.19	1492640.875	25262504	919.534	459.561	953.374	967.815	854.685	867.522	842.108	686.35
4699.377	3036.355	8541.532	4729.102	9990.647	1218.562	5810.954	1928.706	36996.617	718.062	384.639	3728.489	1853.713	5936.194	344.671	8422.763	343.467	3118.409	7291.131	26125.498	2392.493	8161.908	4120.895	34508.805	6453.799	52.421	3063.306	528.976	2860.741	2289.23	2060.051	608.52	3394.383	545.22	520.835	29956.314	1531.238	601.141	2604.183	1348.442	841.169	379.373	524.453	1497742.75	24853066	949.341	465.985	954.17	959.249	854.685	870.576	829.889	682.243
4672.238	3045.308	8589.905	4777.926	10106.134	1232.804	5861.012	1939.165	37100.477	726.507	384.534	3740.49	1863.816	5987.789	345.902	8427.488	343.383	3142.073	7370.564	26030.633	2403.745	8227.57	4118.619	34508.805	6484.181	52.036	3082.904	529.186	2860.741	2289.23	2028.829	608.855	3361.694	553.485	521.589	30292.641	1568.069	607.613	2647.998	1346.037	837.557	379.712	525.013	1544977	25561360	949.341	468.828	942.217	959.249	854.685	870.576	829.889	682.243
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
4689.356	3039.348	8597.134	4737.808	10120.712	1221.655	5830.897	1934.596	36828.273	718.77	383.76	3727.89	1816.433	5955.691	347.657	8535.662	344.142	3134.519	7356.572	25898.111	2399.783	8183.388	4110.276	34394.637	6508.436	51.042	3098.418	526.327	2860.741	2289.23	2054.697	602.136	3308.651	544.155	518.248	30238.389	1551.902	603.421	2687.092	1347.913	834.288	378.979	523.521	1554958.25	26354522	986.07	470.82	923.283	937.681	826.566	859.795	788.201	648.305
4689.356	3069.141	8686.602	4733.336	10164.823	1212.736	5842.213	1935.71	36517.613	725.709	384.181	3730.403	1822.593	5953.926	347.657	8453.481	342.869	3126.983	7379.618	25855.762	2389.186	8170.158	4091.455	34440.441	6487.917	49.789	3083.794	527.363	2820.698	2289.23	2013.141	589.843	3349.169	543.835	518.934	30489.314	1563.43	598.187	2678.237	1348.2	838.787	376.187	517.892	1558338.625	26065058	965.999	474.495	936.425	904.991	843.257	823.157	801.459	670.177
4740.146	3071.136	8711.332	4732.344	10218.39	1217.438	5861.57	1944.119	36597.051	731.575	386.147	3758.776	1825.999	5969.85	352.098	8489.98	342.74	3139.185	7379.835	26005.904	2400.737	8201.66	4102.839	34845.934	6474.541	50.378	3068.403	526.448	2850.521	2258.327	2031.694	604.4	3404.409	553.173	521.618	30941.947	1580.069	602.719	2700.942	1369.316	851.101	382.82	523.764	1534789.25	25525336	957.194	477.862	933.419	906.482	847.17	848.515	802.812	670.823
4714.432	3012.209	8717.974	4681.527	10122.19	1201.69	5821.817	1932.208	36784.922	729.358	387.843	3738.768	1831.944	5974.79	353.177	8274.474	341.029	3148.134	7365.053	25776.84	2403.645	8143.796	4119.292	34102.277	6466.608	50.3	3108.944	511.537	2831.344	2276.541	1984.935	598.171	3381.053	552.499	521.516	30663.16	1529.366	610.617	2624.167	1319.905	851.101	380.502	520.992	1498112.25	24520530	957.907	483.854	908.828	912.556	847.17	849.966	798.033	650.45
4676.235	2982.249	8685.773	4684.738	10091.931	1185.193	5785.825	1914.521	36795.715	732.923	387.675	3707.824	1816.54	5913.044	355.581	8219.018	339.609	3171.765	7377.779	25606.699	2395.693	8091.31	4122.201	34448.195	6438.096	49.868	3106.498	504.637	2816.343	2276.541	1995.156	599.31	3335.151	539.517	521.735	30986.213	1575.661	604.881	2633.537	1346.439	846.973	383.044	517.151	1497710.875	25540614	957.907	484.97	879.786	912.556	847.17	849.966	798.033	650.45
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
4725.766	2982.249	8685.773	4688.981	10138.447	1185.193	5785.825	1914.521	36795.715	732.923	393.332	3707.824	1818.26	5913.044	354.386	8219.018	339.609	3171.765	7377.779	25606.699	2395.693	8091.31	4104.91	34448.195	6438.096	49.868	3106.498	504.637	2816.343	2285.815	1995.156	609.572	3365.465	539.517	521.735	30986.213	1575.661	604.881	2633.537	1346.628	846.973	383.044	517.151	1504802.875	25540614	972.349	484.97	879.786	904.077	852.061	896.425	786.615	640.391
4696.608	3012.753	8725.156	4709.306	10253.779	1191.657	5844.206	1927.827	37274.148	731.445	393.456	3744.088	1840.628	5930.897	351.401	8356.637	339.6	3205.497	7410.467	25869.018	2403.433	8162.382	4127.961	35218.242	6406.416	50.683	3084.957	494.347	2860.551	2336.777	2016.617	618.653	3362.028	547.389	523.431	31758.766	1591.389	615.403	2623.949	1392.912	854.844	384.407	517.663	1521088.25	25786220	982.311	483.923	901.48	904.566	851.929	894.732	787.073	637.084
4697.695	3035.792	8695.695	4681.444	10208.707	1186.623	5793.578	1903.953	37603.238	727.732	393.142	3720.315	1840.628	5867.918	350.778	8425.292	338.8	3241.18	7374.316	25839.664	2372.206	8075.329	4112.748	35144.57	6447.442	51.33	3062.499	494.235	2878.615	2331.881	2055.308	623.614	3412.142	545.051	523.728	31889.361	1533.123	625.576	2623.949	1398.99	855.049	386.035	522.766	1535107.75	24484908	972.107	486.12	916.709	898.3	846.815	892.295	782.984	614.202
4622.086	3046.339	8710.607	4652.92	10299.642	1195.415	5844.382	1925.245	37554.387	725.298	400.011	3741.777	1840.628	5895.251	340.795	8543.521	339.742	3223.703	7397.334	26021.014	2379.325	8111.248	4127.722	35212.84	6430.929	51.595	3032.486	505.145	2901.654	2314.819	2050.239	627.781	3371.563	548.202	526.049	32128.846	1566.142	634.23	2669.266	1404.06	859.931	392.377	517.174	1516275.625	24216010	981.974	496.506	918.06	901.014	846.815	891.796	779.335	610.066
4679.088	3087.442	8786.985	4714.031	10330.749	1196.361	5907.354	1949.775	37554.387	730.585	400.369	3768.359	1840.628	5971.863	334.323	8580.908	338.232	3213.334	7462.71	26275.602	2406.451	8182.443	4171.52	35837.141	6479.849	51.595	3038.879	512.998	2932.246	2314.819	2079.788	629.564	3361.572	548.202	530.467	32171.506	1577.367	662.872	2686.365	1416.269	869.086	393.916	517.174	1511167.5	24927634	981.974	507.672	923.794	901.014	846.815	891.796	779.335	610.066
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
4741.852	3095.099	8832.263	4721.654	10462.047	1198.878	5917.587	1955.523	37906.184	732.971	402.154	3781.48	1860.157	5995.901	339.973	8483.695	339.323	3247.912	7479.357	26223.539	2420.47	8149.641	4169.583	36031.422	6566.995	52.809	3017.558	512.998	2954.485	2244.004	2065.365	635.359	3423.235	554.811	532.612	32804.008	1607.667	697.935	2712.232	1430.077	860.778	400.217	529.652	1531611.375	24371542	973.909	517.072	933.163	889.787	804.102	857.528	737.153	563.526
4741.14	3040.486	8854.846	4729.365	10529.604	1203.563	5955.329	1959.586	37503.133	733.914	401.335	3806.479	1852.683	6002.262	340.187	8579.891	338.182	3213.675	7491.756	26205.527	2427.133	8197.575	4170.718	36421.496	6573.948	52.528	3000.048	518.05	2944.391	2191.558	2066.977	638.516	3510.636	554.78	533.396	32989.484	1661.593	677.055	2667.908	1428.66	870.665	394.555	533.33	1525672	24897368	969.364	517.03	914.732	887.681	811.998	857.826	734.71	569.889
4762.152	3063.866	8822.603	4723.969	10533.38	1189.644	5929.339	1951.529	37187.648	731.444	385.388	3796.346	1829.668	5966.968	340.118	8606.449	337.55	3223.546	7481.976	26032.432	2423.583	8183.865	4165.074	36122.465	6538.161	52.278	3006.746	518.918	2904.25	2186.608	2058.711	642.239	3525.851	555.292	532.961	32880.984	1676.025	681.651	2650.958	1409.711	877.194	389.661	532.805	1489467.625	24893216	983.826	502.888	911.934	889.099	802.343	835.676	713.465	537.599
4773.968	3068.354	8804.019	4661.131	10482.06	1165.659	5910.893	1932.421	37399.125	724.006	383.078	3786.624	1814.972	5920.181	338.037	8632.653	337.383	3198.527	7448.011	25964.613	2419.693	8125.25	4112.87	35514.902	6502.092	52.431	2919.923	520.987	2879.81	2184.571	2052.084	632.995	3542.325	558.609	532.75	32318.104	1676.904	684.391	2729.142	1390.598	876.094	391.666	529.457	1491237.125	24500034	980.533	500.441	907.37	889.671	802.343	839.765	713.59	508.867
4743.736	3008.727	8629.414	4613.914	10482.06	1129.532	5789.242	1888.172	37068.863	713.269	382.724	3729.021	1790.217	5769.717	334.01	8380.204	334.861	3198.527	7281.894	25209.605	2375.633	7950.923	4065.848	35080.23	6437.221	52.176	2833.867	510.843	2844.177	2184.571	2020.884	624.21	3472.385	550.022	532.75	31909.127	1620.104	674.3	2686.377	1408.999	859.806	385.361	529.457	1424335.5	23727268	980.533	500.496	906.198	889.671	802.343	839.765	713.59	508.867
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
